Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi,macd,ema,williams_r,roc,adx,shortName,sector,industry,marketCap,forwardPE,trailingPE,priceToBook,fiftyTwoWeekHigh,fiftyTwoWeekLow,dividendYield,returnOnEquity,earningsQuarterlyGrowth,grossMargins
2018-09-10 00:00:00-04:00,52.44912115439016,52.66276537198232,51.38565954800738,51.827186584472656,158066000,0.0,0.0,56.71537568979775,1.328548610849687,52.28470560195304,-71.63612501990391,1.525218800066955,49.22849480294804,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-11 00:00:00-04:00,51.75121774304983,53.24434012282994,51.40701743257789,53.13751983642578,142996000,0.0,0.0,64.56216832247654,1.284607778390594,52.3984141665494,-36.7656611786542,3.879538149829632,47.2410184792882,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-12 00:00:00-04:00,53.3962595693674,53.41050179030378,52.185620079934594,52.47760009765625,197114800,0.0,0.0,58.7825278758681,1.1828986253268925,52.40897229069698,-57.06702454042887,2.2714561750143307,45.55011427025522,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-13 00:00:00-04:00,53.05918065868544,54.20572653752017,52.83367037442229,53.745208740234375,166825600,0.0,0.0,65.22269821232786,1.1908514184846268,52.5871371506353,-22.390176719812967,3.88638301549722,44.6585801420452,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-14 00:00:00-04:00,53.58854383882072,53.847287212185975,52.82180732655303,53.13514709472656,127997200,0.0,0.0,60.33651822996108,1.1348453967473588,52.6602051431808,-43.70307112576209,1.8843960502759185,43.81178460303808,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-17 00:00:00-04:00,52.73397765638318,52.92388242440264,51.57556545351566,51.72036743164063,148780400,0.0,0.0,50.82688139034444,0.9651734077697398,52.53489344830879,-89.31809380217716,-2.287182562873382,41.2802189167017,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-18 00:00:00-04:00,51.69900035779827,52.66276641945921,51.5399561563022,51.80582427978516,126286800,0.0,0.0,51.325908667992266,0.8280574566247836,52.43768422583897,-86.59081404428026,-3.0173652126302373,38.885902866128674,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-19 00:00:00-04:00,51.86753811518,52.133402597695046,51.10792272075707,51.83667755126953,108495200,0.0,0.0,51.51721227097538,0.7136551067962955,52.357550002563045,-78.63607360987854,-4.068012038768507,36.1352400448207,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-20 00:00:00-04:00,52.28057573153219,52.76482936769001,52.02182876273851,52.2307243347168,106435200,0.0,0.0,54.00366265154685,0.64732474584617,52.34063991351688,-67.08433340403776,-3.647761874636268,34.273733685138964,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-21 00:00:00-04:00,52.40875723884971,52.546438076470416,51.580299717041626,51.66813278198242,384986800,0.0,0.0,50.05651875119615,0.5431004959281296,52.25097229597896,-83.5770741957103,-4.059596777329646,32.00821495361509,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-24 00:00:00-04:00,51.468741215335086,52.52270553404214,51.42363842889159,52.41113662719727,110773600,0.0,0.0,54.759464987730745,0.5145251026370801,52.2723275401414,-61.79542858303565,-1.0354022650707455,29.72561712743367,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-25 00:00:00-04:00,52.16426138781291,52.8930198156766,52.15239166193312,52.74346923828125,98217600,0.0,0.0,56.72246499434062,0.5127843036193127,52.33514643322671,-47.20303110630272,0.4021712001908939,28.033208893733512,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-26 00:00:00-04:00,52.46098789272328,53.113782990935896,52.16663534447083,52.32330703735352,95938800,0.0,0.0,53.55837612700172,0.4720595213676333,52.33356784711029,-60.766259308621706,0.9572590865457152,26.713865375646325,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-27 00:00:00-04:00,53.130402694768456,53.75233724520771,53.06393295070245,53.39863967895508,120724800,0.0,0.0,59.74710220307262,0.5205545662683733,52.47557742468959,-26.05351746930243,0.4914038956524635,26.16556953961309,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-09-28 00:00:00-04:00,53.36066386374117,53.60991365943574,53.177883819413225,53.58617782592773,91717600,0.0,0.0,60.72995115752811,0.5675773218178506,52.62365747818801,-19.99961095792729,2.1124779452728606,25.656437691867943,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-01 00:00:00-04:00,54.11077996095819,54.45972891318769,53.73097406625487,53.94698715209961,94403200,0.0,0.0,62.620947692945215,0.6267329047854986,52.80010143470956,-15.297476394846562,0.3754351626774507,25.98867537297164,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-02 00:00:00-04:00,53.944613413006735,54.5974085148143,53.797438949135966,54.42649459838867,99152800,0.0,0.0,65.03093936757735,0.7041889224295446,53.01695385653345,-4.897968540714528,2.430307572801036,26.415215837201035,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-03 00:00:00-04:00,54.60928217007616,55.42112152044148,54.54518854127222,55.08879089355469,114619200,0.0,0.0,68.09107761475062,0.8096816444439128,53.29319879480295,-7.704968917989813,6.512760115956517,27.45535975053988,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-04 00:00:00-04:00,54.78255840944903,55.15524676371378,53.821168644673314,54.12026977539063,128168000,0.0,0.0,59.84368179401651,0.8058445523287574,53.403474925547975,-30.15979103828994,4.467539176880879,27.29879083869657,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-05 00:00:00-04:00,54.11315803718363,54.21997833574172,52.36129210115528,53.24197006225586,134322000,0.0,0.0,53.513602518686845,0.7235910750958325,53.38194094377569,-50.52286155567568,2.7110003522050787,25.409813669790825,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-08 00:00:00-04:00,52.74821800655406,53.36303141431904,52.2710818285735,53.1185302734375,118655600,0.0,0.0,52.670356662410434,0.6410543667586452,53.34681952106393,-53.38476972525486,1.6997771905885573,23.6261134100782,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-09 00:00:00-04:00,53.08766799235196,53.949358631572586,52.7577099065506,53.85440444946289,107564000,0.0,0.0,57.01850744221445,0.6277856051317201,53.414497511517126,-39.19258781332704,4.23137347870806,22.49723935316032,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-10 00:00:00-04:00,53.51970651890085,53.73097461398449,51.28595942699632,51.35954666137695,167962400,0.0,0.0,42.69682941204671,0.4112156053187945,53.140504064831774,-98.22045103147762,-2.006424652264891,21.7323137665494,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-11 00:00:00-04:00,50.92276152805053,52.1049129814977,50.400526222593946,50.90614318847656,212497600,0.0,0.0,40.696248290495504,0.2006830993044346,52.84258928131774,-89.92914314166315,-3.483513838469986,21.686228052205927,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-12 00:00:00-04:00,52.32329547991704,52.90725183252346,51.47347470511898,52.72446823120117,161351600,0.0,0.0,50.67734660051899,0.1785005626808526,52.82683980796887,-53.71182358387735,0.7666969397810823,20.836692660732485,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-15 00:00:00-04:00,52.498972554275554,52.65801675259549,51.57556430770438,51.596927642822266,123164000,0.0,0.0,45.55702893858785,0.0691406302112866,52.662851519282654,-76.17012825667807,-3.374078528900961,20.04783836865,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-16 00:00:00-04:00,51.96960291912326,52.93336878503825,51.454488741312446,52.73396682739258,116736000,0.0,0.0,50.94018392660425,0.0733758245645432,52.67233356036398,-53.52263095575457,-1.5903560080428163,19.03460724308749,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-17 00:00:00-04:00,52.76957639536736,52.850284728611456,52.06692997938037,52.50608444213867,91541600,0.0,0.0,49.875784061669705,0.0576791532305733,52.65016701126727,-58.0615824492479,-2.67096048551964,18.09374976935086,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-18 00:00:00-04:00,51.71562137861791,52.161897062254646,50.561954111746296,51.27884292602539,130325200,0.0,0.0,44.48489010047832,-0.053175729051297,52.46732379990169,-82.50572588856141,-5.783307735671203,18.46365763037946,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-19 00:00:00-04:00,51.76309320485567,52.52270864162373,51.613542614038224,52.059818267822266,132314800,0.0,0.0,48.31349201082321,-0.077121826319086,52.41298972895777,-66.95029280811177,-5.498346535840938,18.4058619358952,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-22 00:00:00-04:00,52.17375981059053,53.02120833120337,51.971988940539,52.377906799316406,115168400,0.0,0.0,49.83109781274394,-0.0696295487166054,52.40831200500559,-60.61461919525328,-3.21942773623517,17.818530716728752,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-23 00:00:00-04:00,51.233726314612056,52.99508549645666,50.96548575301715,52.87164688110352,155071200,0.0,0.0,52.17825545269153,-0.0235793583303234,52.47008998848531,-48.028056809253,-0.6955474801539417,18.051510438953446,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-24 00:00:00-04:00,52.840793579292914,53.22772054648877,50.92750758714553,51.058067321777344,163702000,0.0,0.0,44.02976850868375,-0.1319044519815548,52.28182029959092,-82.78441305966552,-3.878990892732801,18.014324733518176,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-25 00:00:00-04:00,51.68001257878182,52.55119693267546,51.45212613572284,52.1761360168457,119423200,0.0,0.0,49.28772592204514,-0.1260806898284272,52.26772906189156,-49.96636669121322,-3.116306734376905,17.979795149899708,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-26 00:00:00-04:00,51.250336971049535,52.268699128305286,50.48360063880676,51.34529113769531,189033600,0.0,0.0,45.84141749168587,-0.1863593202124249,52.144737338665394,-73.37814790264295,-0.0277563269310571,18.678115817978423,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-29 00:00:00-04:00,52.03133673869327,52.15002677053585,48.92165645556463,50.38154602050781,183742000,0.0,0.0,42.15900339667261,-0.3083423668107272,51.90964516291105,-69.64456255847212,-1.030518391516058,20.24088218871233,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-30 00:00:00-04:00,50.12279041465033,51.079431617704415,49.67651843439709,50.63315963745117,146640000,0.0,0.0,43.43652226462555,-0.380327515166492,51.73944709284973,-60.25365285449733,-3.966485891482941,21.692022390108104,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-10-31 00:00:00-04:00,51.48298383889954,52.330428691682656,51.4212627108091,51.95299530029297,153435600,0.0,0.0,49.71096627791504,-0.3271058831938447,51.7679201871755,-29.60302539115777,0.6900946892333739,21.620641687325588,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-01 00:00:00-04:00,51.998093247056666,52.78382052074504,51.46636070706696,52.750587463378906,233292800,0.0,0.0,53.09695775158753,-0.2180547353543502,51.898942490669285,-11.080491907111009,0.0315178944165728,21.10369343881312,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-02 00:00:00-04:00,49.74298051932691,50.716236361600885,48.76497244064888,49.25160217285156,365314800,0.0,0.0,40.28306693367682,-0.4092521813301033,51.54596378162693,-89.09573830604772,-6.198295500159654,22.15973465046489,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-05 00:00:00-05:00,48.49673693947752,48.51810027114174,47.04159631393305,47.85343551635742,264654800,0.0,0.0,36.49319309171027,-0.6659215696487593,51.05362667959099,-86.87644845294399,-6.679962366954037,23.814296390477075,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-06 00:00:00-05:00,47.93178277387717,48.59644768701151,47.87718637257324,48.37093734741211,127531600,0.0,0.0,38.78866361331156,-0.818144772610303,50.69593476863381,-78.51092245313896,-7.085850552594461,25.2764178832421,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-07 00:00:00-05:00,48.89316489943807,49.86404834946197,48.45638651506329,49.83793640136719,133697600,0.0,0.0,44.87180413731416,-0.8110588131038696,50.5815349863316,-54.79657403713559,-4.84931634950782,25.49188634977347,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-08 00:00:00-05:00,50.01896757992779,50.05231658971213,49.24955594612284,49.664039611816406,101450400,0.1825,0.0,44.309668776533016,-0.8101364085190781,50.45920226972957,-57.60765223429844,-6.066781457555702,25.532346593154006,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-09 00:00:00-05:00,48.96372448600872,49.0732982857556,48.17763624553047,48.70645904541016,137463200,0.0,0.0,41.24550192711244,-0.8765695964520788,50.22550317315365,-73.0871435992921,-4.605752625822893,26.079561482004888,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-12 00:00:00-05:00,47.40345336489818,47.605931880917694,46.1623864790107,46.252906799316406,204542000,0.0,0.0,34.63628660859921,-1.1143539588064684,49.69582365664202,-98.71881047037289,-11.352372309856197,27.367603912213635,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-13 00:00:00-05:00,45.647852516140325,46.96990552341727,45.60497313692189,45.790775299072266,187531600,0.0,0.0,33.545931144336464,-1.3248182488892797,49.17515054229938,-97.4118106679763,-10.817965417173731,28.74896788651315,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-14 00:00:00-05:00,46.18859132716536,46.32675258754113,44.29007074517611,44.497314453125,243204000,0.0,0.0,30.63870030981539,-1.5777963413785585,48.551439063742805,-97.5600445807222,-11.679339028198212,30.43324327215125,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-15 00:00:00-05:00,44.87605752021143,45.728843594914814,44.52112587610455,45.5954475402832,185915200,0.0,0.0,35.73114804898164,-1.6704176052777342,48.15730686061486,-84.63132503783164,-9.949432611433927,31.997213273100925,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-16 00:00:00-05:00,45.37867029346421,46.44346143050185,45.130935320032,46.10044097900391,147713200,0.0,0.0,37.98598252945384,-1.6836636476338072,47.88305807640006,-78.68585393185141,-11.265095087320312,32.771090514434185,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-19 00:00:00-05:00,45.2595816714244,45.42632677168079,44.06615927376372,44.273399353027344,167701200,0.0,0.0,33.417837733980875,-1.820601461265511,47.40177024661703,-97.6227559962211,-16.070319816318044,33.861061361138745,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-20 00:00:00-05:00,42.48921717934712,43.22766443054001,41.807941233880754,42.15810775756836,271300800,0.0,0.0,29.06045775960308,-2.075882536982057,46.70261524807721,-96.80967224095951,-14.402565809713444,35.51162426634804,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-21 00:00:00-05:00,42.81317981186318,42.94181433856028,42.05567910822426,42.11046600341797,124496800,0.0,0.0,28.968839851098565,-2.256032778549958,46.090328682122646,-96.6040104733863,-12.0011644952354,37.04428982118525,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-23 00:00:00-05:00,41.67215915297066,42.06758578974063,40.99564847653991,41.0409049987793,94496000,0.0,0.0,26.917159714150216,-2.4567874607347377,45.4170721910102,-99.50029611691784,-15.153794304184547,38.73063348329102,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-26 00:00:00-05:00,41.50541151846663,41.674537359769296,40.55733995839056,41.59592819213867,179994000,0.0,0.0,29.699604617158386,-2.541800960289756,44.907586324494,-89.0617083740673,-16.537619340519917,40.39973731626712,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-27 00:00:00-05:00,40.8551055726236,41.63166698250159,40.70503681031536,41.50541687011719,165549600,0.0,0.0,29.5023423076303,-2.586660862150353,44.45396373057709,-90.0149631901235,-16.427626116338033,41.949619446887766,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-28 00:00:00-05:00,42.09854765484089,43.18477681325932,41.66977203052576,43.10140609741211,184250000,0.0,0.0,37.39808189928661,-2.465014512289408,44.27362271282177,-73.20618851625912,-11.50782269508102,41.87052311408808,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-29 00:00:00-05:00,43.51112203001725,43.54447104132237,42.329607450635095,42.770294189453125,167080000,0.0,0.0,36.48509788755955,-2.368029695086939,44.07317890970595,-74.01403170384832,-7.529499983587523,41.4784774291813,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-11-30 00:00:00-05:00,42.94656442469834,42.956094790309365,42.17000682679664,42.53923034667969,158126000,0.0,0.0,35.82777975175517,-2.283490789350843,43.86865243463578,-71.88246375910833,-7.100873333451629,41.18217656346742,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-03 00:00:00-05:00,43.93989871723536,44.05423766814675,43.16572184618855,44.02565383911133,163210000,0.0,0.0,42.94847805854252,-2.0726588234735885,43.889585955232526,-45.91378683694871,-1.0599754610146983,39.93127328102165,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-04 00:00:00-05:00,43.10378569629061,43.44680618638912,41.988972738240186,42.08901977539063,165377200,0.0,0.0,37.16257666664601,-2.038346367274272,43.64951046458695,-73.97811403897722,-7.690302330719906,39.33114679722372,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-06 00:00:00-05:00,40.91466411860543,41.63405433982236,40.5954658079489,41.6197624206543,172393600,0.0,0.0,35.90053870187923,-2.0256680054757155,43.37887739206259,-81.95038163419588,-9.71938329264639,39.34159151144648,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-07 00:00:00-05:00,41.32675298873619,41.56496125249905,40.09045151824379,40.13571166992188,169126400,0.0,0.0,32.17870079183567,-2.111036095230709,42.94645529577717,-99.287579394599,-9.34576459808825,39.53864896074748,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-10 00:00:00-05:00,39.30437524617842,40.51685479809434,38.90656776319262,40.4001350402832,248104000,0.0,0.0,33.501530401035154,-2.132768932642634,42.606945928377975,-77.09167969021422,-4.169951667172631,40.12950689875697,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-11 00:00:00-05:00,40.89082660192156,40.9217912009114,39.78077535150501,40.1690559387207,189126800,0.0,0.0,32.8976537405797,-2.143924685923139,42.28189392975701,-75.47457007076032,-4.61027922260392,40.308056943974,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-12 00:00:00-05:00,40.59069281465273,40.952770447929545,40.261967832713054,40.28102493286133,142510800,0.0,0.0,33.52293758479864,-2.119300758779289,42.01511139683758,-73.29943071240974,-1.851518785807892,40.44451460828088,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-13 00:00:00-05:00,40.6121326126086,41.10760629127329,40.38821623876522,40.72170639038086,127594400,0.0,0.0,36.04874513140484,-2.0407028561860656,41.84265739597669,-64.73863591289437,-2.101700430195074,40.416166961020735,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-14 00:00:00-05:00,40.257203042131245,40.27626014246563,39.37106786781869,39.41870880126953,162814800,0.0,0.0,32.158094278094495,-2.059810257488728,41.51946425001573,-90.05101244770908,-5.027555982337407,40.80720224827574,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-17 00:00:00-05:00,39.41156165542188,40.1023678913392,38.76363480265742,39.0518684387207,177151600,0.0,0.0,31.13913497947772,-2.0805704411914263,41.19045147517639,-94.5519699098295,-9.395372507196576,41.398272989192456,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-18 00:00:00-05:00,39.39488938586305,39.9070357713484,39.15906186292742,39.55925369262695,135366000,0.0,0.0,34.242666341341206,-2.0326501609751872,40.97295843750313,-84.96165918709634,-7.507641828701739,41.947124391472265,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-19 00:00:00-05:00,39.54257718093563,39.88797848357411,37.89655698136029,38.32533264160156,196189200,0.0,0.0,30.62749148450534,-2.070374126004652,40.61994166471626,-93.0367344126602,-9.90590960564248,42.90950181573357,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-20 00:00:00-05:00,38.20860163087196,38.61593933537608,36.99374174357665,37.35820007324219,259092000,0.0,0.0,28.12147910710381,-2.1534861083213173,40.18504278585306,-94.8380633094448,-15.144474151899898,44.0816858935957,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-21 00:00:00-05:00,37.36535415325516,37.675025670788216,35.643109158770635,35.90513610839844,382978400,0.0,0.0,24.83374017514774,-2.309975116068962,39.614388562192445,-96.88475869396464,-14.692391744908017,45.52906985908427,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-24 00:00:00-05:00,35.29056456189125,36.10047510896179,34.918960128370905,34.976131439208984,148676800,0.0,0.0,22.98363771871027,-2.480364595851391,38.99595427912799,-99.3295926022923,-15.96268357877106,47.04262053714096,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-26 00:00:00-05:00,35.32629111257704,37.45348945651592,34.9499215677783,37.4391975402832,234330000,0.0,0.0,36.4925703615044,-2.389110458320573,38.78838671394868,-62.469068451572,-6.718490883667262,47.04127431356907,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
2018-12-27 00:00:00-05:00,37.12237641483691,37.34391199894363,35.7479172958147,37.19622039794922,212468400,0.0,0.0,35.824998154420044,-2.3097715133949137,38.57609787181542,-65.73487986165432,-7.930455279764146,47.04002424882373,Apple Inc.,Technology,Consumer Electronics,3194468958208,25.737665,33.314644,47.837173,260.1,169.21,0.49,1.38015,0.048,0.46632
