Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-06 00:00:00-05:00,36.33626920112963,38.422618146423986,36.141480273828954,38.260684967041016,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.274771315321885,38.34752308385404,37.33134030395795,37.4416389465332,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.61764984878874,37.78427774242691,36.38320827506247,36.41136932373047,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.01225968224657,37.20548409077683,35.402825738060095,36.85673522949219,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.34922082039222,38.61932982623296,37.115934171953185,38.34127426147461,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.16218855968927,38.82198631481388,38.09149530099583,38.725372314453125,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.419021137000534,39.479408785649966,38.381321197709866,39.43935012817383,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.009615319931726,40.7872338950908,39.82345990009944,40.763671875,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.61520937144973,41.19488961852027,40.47618161148825,40.6317024230957,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.54216089165014,41.06292710816683,40.393705449229564,40.495033264160156,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,40.72596553556844,41.029941821835656,40.29709580939052,40.31123733520508,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.48325628570477,40.98988464646129,40.4620493896228,40.6482048034668,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,40.92390438589629,41.39047406800954,40.89326980623365,41.35512924194336,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.55543680631227,42.27178636413056,41.52244709501029,42.17281723022461,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.203443871619406,42.528627080196344,41.98194002503581,42.036136627197266,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.24113892873372,42.56161185345442,41.95601442397654,41.97250747680664,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,42.07147097696251,42.36366800327985,40.68590011264929,41.237300872802734,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,40.71889500639775,41.54364112911457,40.63641895588297,41.52243423461914,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.28679626200407,41.88296965474033,41.12420286478362,41.66617965698242,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,41.92302593108013,42.00314326566764,41.50358389046572,41.630828857421875,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.22317786616008,41.43761277126165,41.06529828857356,41.244384765625,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.35041185324811,41.73686416605949,41.25380147175099,41.69445037841797,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,41.934818505844,42.4155262209469,41.800500946918824,42.41081237792969,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,42.48385784591914,42.978707056078726,42.46500966636254,42.82082748413086,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,43.02583138817519,43.24026626913157,42.23643358912816,42.408451080322266,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,42.490924073672474,42.53805170675562,41.899460952314094,42.047916412353516,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,42.062052026621785,42.47206996264461,41.96072780085272,42.09739685058594,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,42.09739977305709,42.20815168997699,41.85468904336658,41.94894790649414,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,41.78399213069858,41.819336950975384,40.92154255987105,41.3079948425293,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.293880462646484,41.66148118558246,41.22318718617201,41.293880462646484,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.246730926564915,41.25851373335462,40.356005386501984,40.35836410522461,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,40.05911074835027,40.69062912131432,39.729213627489784,39.788124084472656,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,39.679719875116405,40.04025151708933,38.866756439208984,38.866756439208984,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,39.604310813954555,40.7895885337609,39.22021360925439,40.71182632446289,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,40.92625666195566,41.272650315738176,39.33331975564983,39.667930603027344,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.41108229847523,40.06381094630235,38.92566087356404,39.229637145996094,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,39.54304537545768,40.47147453692967,39.32861049895362,39.53597640991211,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.26733982838251,39.80931655528173,38.755997678604295,39.276763916015625,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,39.50300187862894,39.76456449110593,38.8526316293716,39.67973327636719,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,38.85260876035632,40.53273181423707,38.82668802678752,40.4384765625,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,40.66705729589254,41.055864780040615,40.549236410319416,40.71889877319336,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.28767182758827,40.64348958929219,39.634943148327956,39.67736053466797,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,40.03081841239869,40.787226355359515,40.023749448117364,40.07087707519531,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,40.76602166246026,41.001663406173904,40.4196280115526,40.82493209838867,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,40.58457737140923,40.98281250200534,40.45968753224815,40.634063720703125,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,40.86264284289436,41.23731241849354,40.77545293733876,41.03466033935547,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.18546597346766,41.43524566042456,40.96632086549492,41.173683166503906,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,41.24437916362685,41.51772448274305,41.19725152823636,41.430538177490234,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,41.588412774825166,42.16573432963981,41.569561003795144,42.00078582763672,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,41.89946713606957,42.13746765101794,41.68032199186675,41.90653610229492,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,40.945112859953234,41.3292100975162,40.68590906905721,40.71889877319336,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,40.20048136914202,40.34657809402919,38.98221043687875,39.0505485534668,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,39.31211613813522,39.3333230340672,38.666456406767026,38.93744659423828,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,39.038762918328544,39.1942873148704,37.990157994264045,38.39546203613281,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,38.32006012932007,38.97985774663225,38.27057737549611,38.56277084350586,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,38.64525469730407,38.72301692176556,37.85114299222857,38.2493782043457,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,38.20459770537288,39.413437426066245,38.136259584999245,38.94215393066406,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,39.213131085200516,39.870569761051385,38.94449972578957,39.847007751464844,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,41.291499009390044,41.88531717098934,40.95453306408884,41.607261657714844,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,41.444677504077866,41.826416037885345,41.10535276486756,41.682674407958984,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,42.00313487680373,43.416985139136536,41.98428310849977,43.318016052246094,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,43.63613801110594,44.222887269371405,43.534813783401674,43.63142776489258,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,43.59137248932765,43.88121086073857,43.28032362587547,43.84115219116211,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,43.95897965033053,44.15927302816519,43.645575616721295,44.14984893798828,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,44.23937989177429,44.8591151995632,44.218169403313304,44.78135299682617,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,44.82393572957902,44.95876757804879,44.34137090159569,44.61103820800781,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,44.710395336057,44.833402569927514,44.43836378619095,44.506961822509766,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,44.18289669182864,44.25149834973512,43.785493633031216,44.10247039794922,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,44.01493922871573,44.58029459901324,43.99837896645012,44.51405715942383,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,44.47147763647819,44.68673937854527,44.08353510360272,44.23256301879883,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,44.27988570436911,44.42654584950652,44.02914276869265,44.071720123291016,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,44.47146794377596,44.77188791341003,44.213628916119916,44.38394546508789,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,44.56137319864113,44.67964841905627,44.18289104952335,44.27278137207031,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,44.081171770264554,44.589753724392864,43.94160428065987,44.556636810302734,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,44.65362554309607,44.67018219621864,44.04805702169215,44.506961822509766,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,44.5258828228153,44.86178397307931,44.388683151388115,44.60867691040039,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.37684890640397,44.6488803761653,44.20416454506966,44.447811126708984,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.40524801906384,44.47148185221354,44.18289003228706,44.353206634521484,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.28696812918716,44.52588274430976,44.03149325278761,44.20417404174805,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,44.469111990917085,45.00607881211757,44.412338594235976,45.00135040283203,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.33251532937576,45.75357472306048,45.26391730635916,45.37746047973633,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,45.67078834894453,45.8765860459165,45.50283597350951,45.72755813598633,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,45.80325307793522,45.90970003132506,45.398750323686826,45.886043548583984,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,45.923898819189205,45.9380912670048,45.498107337356295,45.76304626464844,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.221350196369826,45.417687507795556,44.890181002081555,45.34672164916992,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.2639231720962,45.41058327377536,44.99425584445907,45.23553466796875,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.273383697056964,45.56197549157033,45.21661029815384,45.48391342163086,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,45.5170355050327,45.62585029625447,45.048666641672256,45.11016845703125,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.31123621974741,45.31596823906581,44.996623710326915,45.13382339477539,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,44.951673018210656,44.98242572578577,44.53297779215371,44.6701774597168,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,44.443096634027135,44.76007334887905,44.28224046220159,44.64653015136719,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,43.79494156957858,44.07643712732328,43.39517081005696,43.925045013427734,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,44.08116851145234,44.28223418589493,43.934504808918895,44.11664962768555,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.29406343878758,44.55427032867904,43.74763257948827,43.87063980102539,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,44.02676445446986,44.03386067854398,43.69086328022703,43.74290466308594,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.383344149401005,43.742901786561845,42.7517549820262,43.09238815307617,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.2863617065948,44.123748586875465,43.17991113234928,43.626991271972656,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,43.81623651618253,44.30116563482723,43.53237671315032,43.56312942504883,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,43.54892734019965,44.048048797133816,43.47796150277597,43.880096435546875,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,44.066981034938806,44.27987860220529,43.26744298121546,43.7878532409668,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,43.48270554801094,44.30590010518459,43.388083202116974,44.27751159667969,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.42179651810617,44.459645447093266,43.416457352273774,43.50634765625,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,43.8233322107351,44.09536737618511,43.591513795499964,43.856449127197266,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,43.86117788639464,44.57319334214451,43.809136505897534,44.46438217163086,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,44.82630838630501,45.1054361729971,44.778999020193005,45.081783294677734,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,45.11252874195781,45.247360594137255,44.98715370821526,45.02737045288086,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,44.58974479131812,44.892528976474864,44.379215106178314,44.443084716796875,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,44.83339539070363,45.278111281541236,44.78135401584082,45.1882209777832,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.20006724307384,45.37984431280468,45.157486278719134,45.25920486450195,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.30413169769024,45.57143118391494,45.04392482493433,45.15983581542969,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,44.88543601661674,45.386921682956974,44.755332581630604,45.28757095336914,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.36564057319066,45.370372592380185,44.92802083972261,45.03919982910156,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,44.87125523932698,45.547789667710234,44.87125523932698,45.38930130004883,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.36563974785241,45.51939607872061,44.984793423168234,45.285213470458984,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,45.1054304361593,45.40821828160653,44.840495132049895,45.32542419433594,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,45.52412856950146,45.81035617192052,45.42950984329037,45.654232025146484,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,45.66842389108969,46.0918511677494,45.51939597020719,46.084754943847656,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,46.03506746481666,46.35441190682038,45.79851709576863,45.94044876098633,76304000,0.0,0.0
2018-07-27 00:00:00-04:00,46.124976536435895,46.17228590760955,44.96824490529274,45.17640686035156,96096000,0.0,0.0
2018-07-30 00:00:00-04:00,45.39402712391576,45.46499297645298,44.72459256785715,44.92329406738281,84118000,0.0,0.0
2018-07-31 00:00:00-04:00,45.015551408315694,45.450803370539255,44.788461387887985,45.01318359375,157492000,0.0,0.0
2018-08-01 00:00:00-04:00,47.10428602556714,47.72641117223793,46.67376253103362,47.66490936279297,271742800,0.0,0.0
2018-08-02 00:00:00-04:00,47.44728905616039,49.29238326324594,47.392883464044495,49.058197021484375,249616000,0.0,0.0
2018-08-03 00:00:00-04:00,48.973036640459895,49.377539475543834,48.60638274153638,49.20012664794922,133789600,0.0,0.0
2018-08-06 00:00:00-04:00,49.20248624760357,49.498174265918486,48.982496094524244,49.455596923828125,101701600,0.0,0.0
2018-08-07 00:00:00-04:00,49.51472507886222,49.55730241282778,48.90915310095408,48.991947174072266,102349600,0.0,0.0
2018-08-08 00:00:00-04:00,48.74122181136708,49.157549311361976,48.37929990518736,49.025081634521484,90102000,0.0,0.0
2018-08-09 00:00:00-04:00,49.56440848760244,49.62354609173593,49.01324558394157,49.41065216064453,93970400,0.0,0.0
2018-08-10 00:00:00-04:00,49.223115531859115,49.63615802396937,49.05932275702003,49.26346969604492,98444800,0.1825,0.0
2018-08-13 00:00:00-04:00,49.68601747272375,50.07532060816771,49.30383544897865,49.58156967163086,103563600,0.0,0.0
2018-08-14 00:00:00-04:00,49.88778535570257,49.98273591386627,49.43676114909593,49.79045867919922,82992000,0.0,0.0
2018-08-15 00:00:00-04:00,49.6646515911767,50.02547026132497,49.453383503301005,49.90678024291992,115230400,0.0,0.0
2018-08-16 00:00:00-04:00,50.265216769109614,50.75421900677927,50.19875065654081,50.63790512084961,114001600,0.0,0.0
2018-08-17 00:00:00-04:00,50.66639386062462,51.73697648515084,50.599927742417734,51.649147033691406,141708000,0.0,0.0
2018-08-20 00:00:00-04:00,51.772579973081385,52.02894718820168,51.06281246192727,51.145896911621094,121150800,0.0,0.0
2018-08-21 00:00:00-04:00,51.463998659267375,51.55657673944937,50.80645486702831,51.046207427978516,104639200,0.0,0.0
2018-08-22 00:00:00-04:00,50.82307364580705,51.35955129169982,50.76135251040176,51.048583984375,76072400,0.0,0.0
2018-08-23 00:00:00-04:00,50.95361699295382,51.523331182353516,50.94175089032313,51.153018951416016,75532800,0.0,0.0
2018-08-24 00:00:00-04:00,51.41651673354817,51.48772784593229,51.06281917946899,51.312068939208984,73905600,0.0,0.0
2018-08-27 00:00:00-04:00,51.54707163132223,51.9245086286622,51.352421891870854,51.73460388183594,82100400,0.0,0.0
2018-08-28 00:00:00-04:00,51.98859673347588,52.351787873308055,51.967233401046144,52.15238952636719,91107200,0.0,0.0
2018-08-29 00:00:00-04:00,52.25921004869096,53.05206206974539,52.08355115173743,52.93099594116211,109019200,0.0,0.0
2018-08-30 00:00:00-04:00,52.99509306739159,54.184365744466135,52.79331858782312,53.41762924194336,195175200,0.0,0.0
2018-08-31 00:00:00-04:00,53.76895244440021,54.3291694929372,53.64788992596843,54.034820556640625,173360400,0.0,0.0
2018-09-04 00:00:00-04:00,54.219976721255726,54.40275674720709,53.797440532691446,54.208106994628906,109560400,0.0,0.0
2018-09-05 00:00:00-04:00,54.35765255931508,54.51906923570404,53.43424441832191,53.85440444946289,133332000,0.0,0.0
2018-09-06 00:00:00-04:00,53.70247723433502,53.96834530158522,52.5321955544669,52.95948028564453,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,52.66275959680805,53.49833467055365,52.39214651523999,52.53219985961914,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,52.449121154390156,52.66276537198232,51.38565954800738,51.827186584472656,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,51.75121774304983,53.24434012282994,51.40701743257789,53.13751983642578,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,53.3962595693674,53.41050179030378,52.185620079934594,52.47760009765625,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,53.059180658685435,54.20572653752017,52.83367037442229,53.745208740234375,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,53.58854383882072,53.847287212185975,52.82180732655303,53.13514709472656,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,52.73397765638318,52.92388242440264,51.57556545351566,51.720367431640625,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,51.69900035779827,52.66276641945921,51.539956156302196,51.805824279785156,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,51.86753811518,52.133402597695046,51.10792272075707,51.83667755126953,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.28057573153219,52.76482936769001,52.02182876273851,52.2307243347168,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,52.40875723884971,52.546438076470416,51.580299717041626,51.66813278198242,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,51.468741215335086,52.52270553404214,51.42363842889159,52.411136627197266,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,52.16426138781291,52.8930198156766,52.15239166193312,52.74346923828125,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,52.46098789272328,53.113782990935896,52.16663534447083,52.323307037353516,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,53.130402694768456,53.75233724520771,53.063932950702444,53.39863967895508,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,53.36066386374117,53.60991365943574,53.177883819413225,53.586177825927734,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,54.11077996095819,54.45972891318769,53.730974066254866,53.94698715209961,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,53.944613413006735,54.5974085148143,53.797438949135966,54.42649459838867,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,54.60928217007616,55.42112152044148,54.54518854127222,55.08879089355469,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,54.78255840944903,55.15524676371378,53.821168644673314,54.120269775390625,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,54.11315803718363,54.21997833574172,52.36129210115528,53.24197006225586,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,52.74821800655406,53.36303141431904,52.2710818285735,53.1185302734375,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,53.08766799235196,53.949358631572586,52.757709906550595,53.85440444946289,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,53.51970651890085,53.73097461398449,51.28595942699632,51.35954666137695,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,50.92276152805053,52.1049129814977,50.400526222593946,50.90614318847656,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,52.323295479917036,52.90725183252346,51.47347470511898,52.72446823120117,161351600,0.0,0.0
2018-10-15 00:00:00-04:00,52.498972554275554,52.65801675259549,51.57556430770438,51.596927642822266,123164000,0.0,0.0
2018-10-16 00:00:00-04:00,51.96960291912326,52.93336878503825,51.454488741312446,52.73396682739258,116736000,0.0,0.0
2018-10-17 00:00:00-04:00,52.76957639536736,52.850284728611456,52.06692997938037,52.50608444213867,91541600,0.0,0.0
2018-10-18 00:00:00-04:00,51.71562137861791,52.161897062254646,50.561954111746296,51.27884292602539,130325200,0.0,0.0
2018-10-19 00:00:00-04:00,51.76309320485567,52.52270864162373,51.613542614038224,52.059818267822266,132314800,0.0,0.0
2018-10-22 00:00:00-04:00,52.17375981059053,53.02120833120337,51.971988940539,52.377906799316406,115168400,0.0,0.0
2018-10-23 00:00:00-04:00,51.233726314612056,52.99508549645666,50.96548575301715,52.871646881103516,155071200,0.0,0.0
2018-10-24 00:00:00-04:00,52.840793579292914,53.22772054648877,50.92750758714553,51.058067321777344,163702000,0.0,0.0
2018-10-25 00:00:00-04:00,51.68001257878182,52.55119693267546,51.452126135722835,52.1761360168457,119423200,0.0,0.0
2018-10-26 00:00:00-04:00,51.250336971049535,52.268699128305286,50.48360063880676,51.34529113769531,189033600,0.0,0.0
2018-10-29 00:00:00-04:00,52.03133673869327,52.15002677053585,48.92165645556463,50.38154602050781,183742000,0.0,0.0
2018-10-30 00:00:00-04:00,50.12279041465033,51.079431617704415,49.67651843439709,50.63315963745117,146640000,0.0,0.0
2018-10-31 00:00:00-04:00,51.48298383889954,52.330428691682656,51.4212627108091,51.95299530029297,153435600,0.0,0.0
2018-11-01 00:00:00-04:00,51.998093247056666,52.78382052074504,51.46636070706696,52.750587463378906,233292800,0.0,0.0
2018-11-02 00:00:00-04:00,49.74298051932691,50.716236361600885,48.764972440648876,49.25160217285156,365314800,0.0,0.0
2018-11-05 00:00:00-05:00,48.496736939477515,48.51810027114174,47.04159631393305,47.85343551635742,264654800,0.0,0.0
2018-11-06 00:00:00-05:00,47.931782773877174,48.59644768701151,47.877186372573235,48.37093734741211,127531600,0.0,0.0
2018-11-07 00:00:00-05:00,48.89316489943807,49.864048349461974,48.45638651506329,49.83793640136719,133697600,0.0,0.0
2018-11-08 00:00:00-05:00,50.01896757992779,50.052316589712134,49.24955594612284,49.664039611816406,101450400,0.1825,0.0
2018-11-09 00:00:00-05:00,48.96372448600872,49.0732982857556,48.177636245530465,48.706459045410156,137463200,0.0,0.0
2018-11-12 00:00:00-05:00,47.40345336489818,47.605931880917694,46.1623864790107,46.252906799316406,204542000,0.0,0.0
2018-11-13 00:00:00-05:00,45.647852516140325,46.96990552341727,45.60497313692189,45.790775299072266,187531600,0.0,0.0
2018-11-14 00:00:00-05:00,46.18859132716536,46.32675258754113,44.29007074517611,44.497314453125,243204000,0.0,0.0
2018-11-15 00:00:00-05:00,44.876057520211425,45.728843594914814,44.52112587610455,45.5954475402832,185915200,0.0,0.0
2018-11-16 00:00:00-05:00,45.37867029346421,46.44346143050185,45.130935320031995,46.100440979003906,147713200,0.0,0.0
2018-11-19 00:00:00-05:00,45.2595816714244,45.42632677168079,44.06615927376372,44.273399353027344,167701200,0.0,0.0
2018-11-20 00:00:00-05:00,42.48921717934712,43.22766443054001,41.807941233880754,42.15810775756836,271300800,0.0,0.0
2018-11-21 00:00:00-05:00,42.81317981186318,42.94181433856028,42.05567910822426,42.11046600341797,124496800,0.0,0.0
2018-11-23 00:00:00-05:00,41.67215915297066,42.067585789740626,40.995648476539905,41.0409049987793,94496000,0.0,0.0
2018-11-26 00:00:00-05:00,41.50541151846663,41.674537359769296,40.55733995839056,41.59592819213867,179994000,0.0,0.0
